,model_name,model_category,batch_size,model_parameters,num_inference_steps,precision,inference_time,device_to_host_time,host_to_device_time,avg_time,communication_time
187,vgg16,vgg,16,138357544.0,10,float32,0.00025171488523483275,0.006106911599636078,0.028552356362342834,0.034910982847213744,0.034659267961978914
188,vgg16,vgg,32,138357544.0,10,float32,0.00010662302374839783,0.006024119257926941,0.0194804847240448,0.02561122700572014,0.02550460398197174
189,vgg16,vgg,64,138357544.0,10,float32,6.465427577495575e-05,0.0063925269991159436,0.0112063430249691,0.017663524299859998,0.017598870024085042
190,vgg16,vgg,16,138357544.0,10,float64,0.0002407550811767578,0.006053400039672851,0.0029225915670394896,0.009216746687889098,0.008975991606712341
191,vgg16,vgg,32,138357544.0,10,float64,0.00013053789734840393,0.006207479536533356,0.0025054238736629485,0.008843441307544709,0.008712903410196305
192,vgg16,vgg,64,138357544.0,10,float64,5.599036812782287e-05,0.00656479224562645,0.002276764437556267,0.00889754705131054,0.008841556683182716
193,vgg19,vgg,16,143667240.0,10,bfloat16,0.00023073405027389525,0.0032027557492256163,0.03480046391487122,0.03823395371437072,0.03800321966409683
194,vgg19,vgg,32,143667240.0,10,bfloat16,0.0001225009560585022,0.0031353637576103212,0.02628955468535423,0.029547419399023053,0.029424918442964552
195,vgg19,vgg,64,143667240.0,10,bfloat16,6.0506537556648256e-05,0.003084326907992363,0.01633688434958458,0.01948171779513359,0.019421211257576943
196,vgg19,vgg,16,143667240.0,10,float16,0.00024297982454299927,0.0034986749291419984,0.061906281113624576,0.06564793586730958,0.06540495604276657
197,vgg19,vgg,32,143667240.0,10,float16,0.00013221204280853272,0.0035177819430828095,0.03315989598631859,0.036809889972209936,0.0366776779294014
198,vgg19,vgg,64,143667240.0,10,float16,7.120631635189056e-05,0.003458669036626816,0.019346272572875023,0.02287614792585373,0.02280494160950184
199,vgg19,vgg,16,143667240.0,10,float32,0.0002683594822883606,0.00615483671426773,0.03132625073194504,0.03774944692850113,0.03748108744621277
200,vgg19,vgg,32,143667240.0,10,float32,0.00015392526984214783,0.006063776463270188,0.019707465171813966,0.0259251669049263,0.025771241635084152
201,vgg19,vgg,64,143667240.0,10,float32,5.830414593219757e-05,0.00644676610827446,0.011893457174301148,0.018398527428507803,0.018340223282575608
202,vgg19,vgg,16,143667240.0,10,float64,0.0002368927001953125,0.006163547933101654,0.003277215361595154,0.00967765599489212,0.009440763294696808
203,vgg19,vgg,32,143667240.0,10,float64,0.00011473521590232849,0.006259446591138839,0.002852323651313782,0.00922650545835495,0.009111770242452622
204,vgg19,vgg,64,143667240.0,10,float64,6.705783307552338e-05,0.006551925092935562,0.0026508118957281114,0.009269794821739197,0.009202736988663673
205,xception,misc,16,22855952.0,10,bfloat16,0.006908273696899414,0.0032930076122283936,0.9827180847525596,0.9929193660616874,0.986011092364788
206,xception,misc,32,22855952.0,10,bfloat16,0.0033738270401954653,0.003147668391466141,0.48852476850152016,0.49504626393318174,0.4916724368929863
207,xception,misc,64,22855952.0,10,bfloat16,0.0016587279736995698,0.0030833035707473755,0.188807912170887,0.19354994371533393,0.19189121574163437
208,xception,misc,16,22855952.0,10,float16,0.007202653586864472,0.003529539704322815,0.6092575296759606,0.6199897229671478,0.6127870693802834
209,xception,misc,32,22855952.0,10,float16,0.006074719130992889,0.003462506830692291,0.3624029144644737,0.37194014042615886,0.36586542129516597
210,xception,misc,64,22855952.0,10,float16,0.0016676466912031174,0.0033281590789556504,0.22729507125914097,0.23229087702929974,0.23062323033809662
211,xception,misc,16,22855952.0,10,float32,0.007646776735782623,0.006191380321979523,0.6241128861904144,0.6379510432481765,0.6303042665123939
212,xception,misc,32,22855952.0,10,float32,0.0037344343960285186,0.006076895445585251,0.35657701194286345,0.3663883417844772,0.3626539073884487
213,xception,misc,64,22855952.0,10,float32,0.001854924112558365,0.006394236162304878,0.15164176188409328,0.15989092215895653,0.15803599804639817
214,xception,misc,16,22855952.0,10,float64,0.006575001776218415,0.006420738995075226,0.011416782438755036,0.02441252321004868,0.017837521433830262
215,xception,misc,32,22855952.0,10,float64,0.003557343780994415,0.006154210120439529,0.006563799083232879,0.016275352984666824,0.012718009203672408
216,xception,misc,64,22855952.0,10,float64,0.0024036718904972077,0.005577105060219765,0.0040631495416164395,0.012043926492333412,0.009640254601836203
